date,ticker,name,sector,open,high,low,close,volume,returns,cum_returns
2022-06-14,TCS.NS,Tata Consultancy,IT,2818.25,2856.78,2812.89,2831.31,4572476,0.013887048661965995,-0.11521562500000082
2022-06-15,TCS.NS,Tata Consultancy,IT,2812.08,2844.22,2784.6,2812.1,4989929,-0.0067848451776739704,-0.12121875000000082
2022-06-16,TCS.NS,Tata Consultancy,IT,2806.04,2809.61,2791.23,2798.63,4521340,-0.004790014579851287,-0.12542812500000078
2022-06-17,TCS.NS,Tata Consultancy,IT,2778.67,2795.48,2780.38,2785.2,3898499,-0.0047987765442377706,-0.12962500000000077
2022-06-20,TCS.NS,Tata Consultancy,IT,2768.8,2765.64,2727.36,2760.34,558031,-0.008925750394944587,-0.13739375000000065
2022-06-21,TCS.NS,Tata Consultancy,IT,2741.14,2770.6,2701.38,2747.96,2418135,-0.004484954751950876,-0.14126250000000062
2022-06-22,TCS.NS,Tata Consultancy,IT,2847.76,2862.88,2837.9,2838.57,2951550,0.03297355128895618,-0.11294687500000067
2022-06-23,TCS.NS,Tata Consultancy,IT,2768.68,2800.53,2754.45,2780.21,2581552,-0.02055964799177057,-0.13118437500000069
2022-06-24,TCS.NS,Tata Consultancy,IT,2744.73,2741.01,2724.42,2734.72,2684847,-0.01636207336855855,-0.14540000000000075
2022-06-27,TCS.NS,Tata Consultancy,IT,2798.19,2831.59,2775.09,2798.21,1678642,0.02321627076995103,-0.12555937500000058
2022-06-28,TCS.NS,Tata Consultancy,IT,2768.93,2787.63,2751.71,2774.58,3141532,-0.008444684280307757,-0.13294375000000058
2022-06-29,TCS.NS,Tata Consultancy,IT,2740.9,2748.85,2742.78,2747.36,4611932,-0.009810493840509138,-0.14145000000000052
2022-06-30,TCS.NS,Tata Consultancy,IT,2791.96,2799.15,2787.32,2793.86,2130969,0.016925339234756365,-0.1269187500000004
2022-07-01,TCS.NS,Tata Consultancy,IT,2731.25,2729.12,2697.63,2717.69,2234441,-0.027263356073675915,-0.15072187500000045
2022-07-04,TCS.NS,Tata Consultancy,IT,2745.56,2763.77,2729.11,2753.26,1752876,0.013088321331719222,-0.1396062500000005
2022-07-05,TCS.NS,Tata Consultancy,IT,2739.92,2759.6,2735.56,2750.84,4985003,-0.0008789580352018822,-0.1403625000000005
2022-07-06,TCS.NS,Tata Consultancy,IT,2771.53,2771.21,2724.66,2769.17,3193374,0.00666341917377955,-0.13463437500000064
2022-07-07,TCS.NS,Tata Consultancy,IT,2786.38,2806.68,2769.28,2786.7,3460841,0.006330416695255137,-0.12915625000000075
2022-07-08,TCS.NS,Tata Consultancy,IT,2751.13,2780.46,2729.32,2750.46,3092859,-0.01300462913123046,-0.14048125000000067
2022-07-11,TCS.NS,Tata Consultancy,IT,2802.5,2814.08,2785.96,2797.83,2418715,0.017222573678584707,-0.12567812500000064
2022-07-12,TCS.NS,Tata Consultancy,IT,2758.93,2776.9,2743.51,2765.37,991513,-0.01160184857550317,-0.13582187500000065
2022-07-13,TCS.NS,Tata Consultancy,IT,2792.44,2807.42,2757.89,2781.02,2677890,0.0056592788668423655,-0.13093125000000072
2022-07-14,TCS.NS,Tata Consultancy,IT,2836.42,2854.5,2820.61,2838.25,4824917,0.020578780447461753,-0.11304687500000066
2022-07-15,TCS.NS,Tata Consultancy,IT,2893.1,2904.0,2883.05,2903.87,4767905,0.023119880207874477,-0.09254062500000071
2022-07-18,TCS.NS,Tata Consultancy,IT,2891.96,2889.7,2858.67,2884.97,3675601,-0.006508555823780071,-0.09844687500000082
2022-07-19,TCS.NS,Tata Consultancy,IT,2908.27,2921.28,2866.83,2904.12,2240584,0.006637850653559596,-0.09246250000000089
2022-07-20,TCS.NS,Tata Consultancy,IT,2875.08,2890.27,2866.03,2880.39,3717196,-0.00817114995248136,-0.09987812500000093
2022-07-21,TCS.NS,Tata Consultancy,IT,3008.96,3035.11,2985.56,3005.3,4366217,0.04336565534528325,-0.06084375000000086
2022-07-22,TCS.NS,Tata Consultancy,IT,3033.87,3049.48,3039.3,3042.4,637405,0.012344857418560506,-0.049250000000000904
2022-07-25,TCS.NS,Tata Consultancy,IT,3040.15,3090.6,3038.82,3041.83,621173,-0.00018735209045495083,-0.04942812500000093
2022-07-26,TCS.NS,Tata Consultancy,IT,3065.97,3068.72,3030.01,3053.77,546638,0.003925268670504245,-0.04569687500000097
2022-07-27,TCS.NS,Tata Consultancy,IT,3059.7,3111.2,3070.07,3070.96,1662496,0.005629107627620922,-0.04032500000000094
2022-07-28,TCS.NS,Tata Consultancy,IT,3086.38,3115.66,3085.16,3089.88,3007413,0.0061609399015292166,-0.034412500000000845
2022-07-29,TCS.NS,Tata Consultancy,IT,3081.14,3104.75,3023.83,3071.28,4341829,-0.006019651248592162,-0.04022500000000084
2022-08-01,TCS.NS,Tata Consultancy,IT,3064.72,3057.96,3034.4,3050.4,4651538,-0.0067984683910291555,-0.046750000000000846
2022-08-02,TCS.NS,Tata Consultancy,IT,3041.57,3055.68,3001.36,3042.98,2605039,-0.0024324678730658356,-0.04906875000000088
2022-08-03,TCS.NS,Tata Consultancy,IT,2981.67,2987.56,2956.44,2981.46,2564798,-0.02021702410137427,-0.06829375000000082
2022-08-04,TCS.NS,Tata Consultancy,IT,3023.09,3021.01,2999.33,3020.91,3350418,0.013231772353142324,-0.05596562500000091
2022-08-05,TCS.NS,Tata Consultancy,IT,2991.09,2995.9,2968.05,2978.22,3619810,-0.014131503421154545,-0.0693062500000009
2022-08-08,TCS.NS,Tata Consultancy,IT,2932.76,2934.47,2897.82,2922.29,1321929,-0.018779673764866223,-0.0867843750000008
2022-08-09,TCS.NS,Tata Consultancy,IT,2912.78,2966.49,2903.19,2922.41,4272217,4.10636863554803e-05,-0.08674687500000089
2022-08-10,TCS.NS,Tata Consultancy,IT,2914.6,2938.09,2890.4,2916.44,2527842,-0.0020428345098736367,-0.08861250000000087
2022-08-11,TCS.NS,Tata Consultancy,IT,2929.37,2949.44,2929.95,2930.42,1234459,0.004793515381766866,-0.08424375000000084
2022-08-12,TCS.NS,Tata Consultancy,IT,2909.72,2933.33,2854.9,2901.33,2887842,-0.00992690467578028,-0.09333437500000086
2022-08-15,TCS.NS,Tata Consultancy,IT,2884.67,2885.77,2868.94,2881.7,2806648,-0.006765862552691404,-0.09946875000000088
2022-08-16,TCS.NS,Tata Consultancy,IT,2922.97,2944.45,2907.94,2918.47,3289850,0.012759829267446232,-0.0879781250000009
2022-08-17,TCS.NS,Tata Consultancy,IT,2967.21,2979.79,2908.63,2952.5,1976075,0.011660219224456814,-0.07734375000000082
2022-08-18,TCS.NS,Tata Consultancy,IT,2972.03,2989.57,2954.97,2984.72,3203934,0.010912785774767064,-0.06727500000000086
2022-08-19,TCS.NS,Tata Consultancy,IT,2979.16,3006.87,2973.93,2987.44,4117114,0.000911308263421784,-0.06642500000000073
2022-08-22,TCS.NS,Tata Consultancy,IT,2994.66,3000.04,2989.97,2997.42,808710,0.0033406528666684032,-0.06330625000000079
2022-08-23,TCS.NS,Tata Consultancy,IT,3006.17,3052.46,3010.2,3010.75,4403869,0.00444715788911787,-0.059140625000000835
2022-08-24,TCS.NS,Tata Consultancy,IT,2961.86,3026.5,2974.4,2976.1,4776295,-0.01150876027567882,-0.0699687500000008
2022-08-25,TCS.NS,Tata Consultancy,IT,3043.48,3065.15,3046.14,3055.96,2951976,0.026833775746782695,-0.04501250000000079
2022-08-26,TCS.NS,Tata Consultancy,IT,3135.78,3163.72,3124.81,3130.12,3697860,0.024267333342059327,-0.021837500000000953
2022-08-29,TCS.NS,Tata Consultancy,IT,3187.86,3178.48,3166.9,3175.81,2852221,0.014596884464493476,-0.007559375000000923
2022-08-30,TCS.NS,Tata Consultancy,IT,3152.87,3160.04,3121.03,3152.42,3280596,-0.007365050176175503,-0.014868750000000874
2022-08-31,TCS.NS,Tata Consultancy,IT,3185.2,3195.01,3142.38,3183.96,4540015,0.010005012022509696,-0.0050125000000008635
2022-09-01,TCS.NS,Tata Consultancy,IT,3233.05,3241.52,3230.36,3240.98,3737355,0.01790851643864877,0.012806249999999242
2022-09-02,TCS.NS,Tata Consultancy,IT,3179.09,3213.0,3163.93,3170.6,622772,-0.021715653907151578,-0.009187500000000792
2022-09-05,TCS.NS,Tata Consultancy,IT,3276.48,3287.04,3262.47,3268.25,4577411,0.030798587018230128,0.021328124999999254
2022-09-06,TCS.NS,Tata Consultancy,IT,3169.71,3186.84,3143.34,3166.91,1477469,-0.031007419873020803,-0.01034062500000077
2022-09-07,TCS.NS,Tata Consultancy,IT,3198.81,3225.2,3170.38,3208.02,1807589,0.012981107767508382,0.002506249999999266
2022-09-08,TCS.NS,Tata Consultancy,IT,3279.64,3307.96,3290.14,3292.91,4496228,0.02646180510096574,0.02903437499999928
2022-09-09,TCS.NS,Tata Consultancy,IT,3272.87,3301.46,3256.01,3287.19,1965741,-0.0017370653920087964,0.02724687499999945
2022-09-12,TCS.NS,Tata Consultancy,IT,3282.32,3289.19,3209.57,3279.28,1206412,-0.0024063105570411025,0.024774999999999547
2022-09-13,TCS.NS,Tata Consultancy,IT,3330.46,3339.55,3316.0,3319.67,3301329,0.012316728062257587,0.03739687499999955
2022-09-14,TCS.NS,Tata Consultancy,IT,3443.62,3438.71,3398.99,3431.32,791799,0.0336328610976393,0.07228749999999962
2022-09-15,TCS.NS,Tata Consultancy,IT,3413.75,3425.31,3316.66,3414.99,688874,-0.004759101453668091,0.06718437499999941
2022-09-16,TCS.NS,Tata Consultancy,IT,3377.59,3390.24,3353.57,3368.01,2808436,-0.013756994896031771,0.05250312499999965
2022-09-19,TCS.NS,Tata Consultancy,IT,3358.27,3360.79,3337.74,3343.33,973818,-0.00732776921683731,0.04479062499999964
2022-09-20,TCS.NS,Tata Consultancy,IT,3243.6,3265.28,3247.35,3250.9,4629014,-0.02764608937795543,0.01590624999999979
2022-09-21,TCS.NS,Tata Consultancy,IT,3301.04,3313.11,3282.0,3304.41,3535865,0.01646005721492494,0.032628124999999564
2022-09-22,TCS.NS,Tata Consultancy,IT,3288.96,3285.13,3268.35,3274.83,4383424,-0.008951673672455862,0.02338437499999957
2022-09-23,TCS.NS,Tata Consultancy,IT,3258.25,3286.27,3205.81,3263.53,4937022,-0.0034505607924685266,0.019853124999999583
2022-09-26,TCS.NS,Tata Consultancy,IT,3331.67,3341.55,3289.12,3317.94,1217167,0.016672131097308807,0.03685624999999959
2022-09-27,TCS.NS,Tata Consultancy,IT,3312.28,3301.55,3266.69,3296.43,3144526,-0.006482938208647648,0.03013437499999938
2022-09-28,TCS.NS,Tata Consultancy,IT,3347.87,3361.69,3331.35,3342.46,3731365,0.013963590915020196,0.044518749999999274
2022-09-29,TCS.NS,Tata Consultancy,IT,3291.4,3319.54,3261.28,3281.0,4328295,-0.018387654601700554,0.025312499999999183
2022-09-30,TCS.NS,Tata Consultancy,IT,3346.94,3339.61,3333.15,3338.61,2224833,0.017558671136848503,0.04331562499999908
2022-10-03,TCS.NS,Tata Consultancy,IT,3366.86,3400.52,3355.76,3360.16,1087371,0.006454782079967414,0.05004999999999904
2022-10-04,TCS.NS,Tata Consultancy,IT,3349.33,3371.16,3328.64,3355.81,3740756,-0.0012945812104184773,0.04869062499999921
2022-10-05,TCS.NS,Tata Consultancy,IT,3349.82,3385.64,3308.31,3364.72,2413514,0.0026550966830660716,0.05147499999999927
2022-10-06,TCS.NS,Tata Consultancy,IT,3282.64,3289.43,3273.82,3287.8,1162643,-0.022860743241636672,0.027437499999999337
2022-10-07,TCS.NS,Tata Consultancy,IT,3300.68,3339.29,3266.63,3295.18,4264040,0.0022446620840683718,0.02974374999999929
2022-10-10,TCS.NS,Tata Consultancy,IT,3274.69,3292.77,3283.07,3287.76,4160880,-0.002251773802948387,0.027424999999999367
2022-10-11,TCS.NS,Tata Consultancy,IT,3198.53,3231.85,3184.55,3214.21,707627,-0.022370854320266753,0.00444062499999931
2022-10-12,TCS.NS,Tata Consultancy,IT,3164.91,3204.65,3132.58,3176.35,4146277,-0.011778944126239477,-0.007390625000000761
2022-10-13,TCS.NS,Tata Consultancy,IT,3176.75,3208.52,3164.85,3169.92,2092210,-0.0020243361090559464,-0.009400000000000741
2022-10-14,TCS.NS,Tata Consultancy,IT,3151.04,3162.07,3111.74,3136.22,3418634,-0.010631183121340704,-0.019931250000000844
2022-10-17,TCS.NS,Tata Consultancy,IT,3015.49,3025.07,2984.24,3000.99,4384485,-0.04311878630963395,-0.06219062500000083
2022-10-18,TCS.NS,Tata Consultancy,IT,3059.85,3079.18,3053.23,3060.03,2491226,0.01967350774244503,-0.043740625000000866
2022-10-19,TCS.NS,Tata Consultancy,IT,3064.4,3083.29,3021.66,3053.12,1930360,-0.0022581477959366936,-0.04590000000000094
2022-10-20,TCS.NS,Tata Consultancy,IT,2936.01,2938.46,2920.14,2929.07,1329119,-0.04063056807462517,-0.08466562500000074
2022-10-21,TCS.NS,Tata Consultancy,IT,3042.55,3050.78,3033.93,3042.51,2397871,0.03872901637721182,-0.04921562500000087
2022-10-24,TCS.NS,Tata Consultancy,IT,3113.68,3153.97,3083.09,3111.41,4685011,0.022645776020456587,-0.027684375000001094
2022-10-25,TCS.NS,Tata Consultancy,IT,3081.58,3106.58,3091.2,3092.8,2990959,-0.005981211090791527,-0.03350000000000097
2022-10-26,TCS.NS,Tata Consultancy,IT,3060.16,3060.14,3044.22,3046.83,1554853,-0.014863554061045114,-0.04786562500000102
2022-10-27,TCS.NS,Tata Consultancy,IT,3065.31,3072.95,3065.92,3069.85,3886243,0.0075553936386343334,-0.04067187500000091
2022-10-28,TCS.NS,Tata Consultancy,IT,3080.29,3144.39,3042.62,3081.95,2269819,0.003941560662573007,-0.036890625000000954
2022-10-31,TCS.NS,Tata Consultancy,IT,3118.29,3113.47,3105.23,3112.95,786885,0.010058566816463665,-0.027203125000000883
2022-11-01,TCS.NS,Tata Consultancy,IT,3061.74,3069.94,3055.32,3066.84,3945083,-0.014812316291620387,-0.04161250000000072
2022-11-02,TCS.NS,Tata Consultancy,IT,3120.67,3134.62,3112.92,3128.36,2035410,0.020059735754066166,-0.02238750000000067
2022-11-03,TCS.NS,Tata Consultancy,IT,3106.7,3120.95,3093.95,3102.64,849760,-0.008221560178496179,-0.030425000000000813
2022-11-04,TCS.NS,Tata Consultancy,IT,3126.66,3168.58,3132.84,3141.59,2239549,0.012553825129567153,-0.01825312500000076
2022-11-07,TCS.NS,Tata Consultancy,IT,3104.3,3144.45,3094.47,3097.46,1736664,-0.01404702714230699,-0.032043750000000815
2022-11-08,TCS.NS,Tata Consultancy,IT,3246.49,3249.26,3243.6,3246.04,4913905,0.04796833534573497,0.014387499999999331
2022-11-09,TCS.NS,Tata Consultancy,IT,3291.13,3298.04,3236.12,3287.65,3330434,0.01281869601113983,0.027390624999999336
2022-11-10,TCS.NS,Tata Consultancy,IT,3463.88,3486.16,3446.65,3459.32,796177,0.05221662889906176,0.08103749999999943
2022-11-11,TCS.NS,Tata Consultancy,IT,3512.84,3536.92,3486.25,3511.89,3906433,0.01519662823907586,0.09746562499999945
2022-11-14,TCS.NS,Tata Consultancy,IT,3480.32,3497.46,3477.28,3477.45,4100937,-0.009806685289117878,0.08670312499999944
2022-11-15,TCS.NS,Tata Consultancy,IT,3536.9,3570.09,3528.24,3530.41,512938,0.015229550388934365,0.10325312499999928
2022-11-16,TCS.NS,Tata Consultancy,IT,3597.78,3595.62,3583.04,3588.7,1679418,0.01651083018686217,0.12146874999999935
2022-11-17,TCS.NS,Tata Consultancy,IT,3622.11,3673.24,3600.66,3613.89,1494199,0.007019254883384063,0.12934062499999954
2022-11-18,TCS.NS,Tata Consultancy,IT,3669.49,3674.82,3652.75,3655.98,2419398,0.011646729701236147,0.14249374999999964
2022-11-21,TCS.NS,Tata Consultancy,IT,3695.69,3726.68,3703.36,3707.2,4114962,0.01400992346785257,0.15849999999999942
2022-11-22,TCS.NS,Tata Consultancy,IT,3638.41,3681.8,3615.61,3642.01,3745100,-0.01758470004315915,0.1381281249999995
2022-11-23,TCS.NS,Tata Consultancy,IT,3589.29,3619.91,3570.63,3573.29,3922578,-0.01886870162355414,0.11665312499999936
2022-11-24,TCS.NS,Tata Consultancy,IT,3519.64,3530.66,3520.39,3523.28,1685622,-0.013995505542511166,0.10102499999999948
2022-11-25,TCS.NS,Tata Consultancy,IT,3519.17,3554.95,3517.83,3532.43,4692907,0.0025970118752978166,0.10388437499999936
2022-11-28,TCS.NS,Tata Consultancy,IT,3520.19,3558.61,3494.87,3519.3,1045501,-0.0037169880224093843,0.09978124999999949
2022-11-29,TCS.NS,Tata Consultancy,IT,3445.05,3490.7,3431.33,3458.55,4386101,-0.017261955502514748,0.08079687499999944
2022-11-30,TCS.NS,Tata Consultancy,IT,3497.43,3556.39,3472.71,3507.86,4442571,0.014257420017059097,0.09620624999999938
2022-12-01,TCS.NS,Tata Consultancy,IT,3544.35,3528.4,3478.94,3526.78,2512236,0.005393601797107017,0.10211874999999937
2022-12-02,TCS.NS,Tata Consultancy,IT,3540.03,3588.2,3518.63,3538.56,2011602,0.0033401573106346394,0.10579999999999945
2022-12-05,TCS.NS,Tata Consultancy,IT,3515.58,3532.04,3517.01,3523.19,2846118,-0.00434357478748415,0.10099687499999943
2022-12-06,TCS.NS,Tata Consultancy,IT,3517.58,3509.06,3499.71,3500.26,3965495,-0.00650830639278599,0.09383124999999959
2022-12-07,TCS.NS,Tata Consultancy,IT,3464.39,3455.91,3437.47,3448.3,1578290,-0.014844611543142539,0.07759374999999946
2022-12-08,TCS.NS,Tata Consultancy,IT,3505.22,3511.27,3501.37,3507.3,1189746,0.01710988023083848,0.09603124999999957
2022-12-09,TCS.NS,Tata Consultancy,IT,3455.64,3491.69,3437.0,3463.93,4017155,-0.012365637384883055,0.08247812499999951
2022-12-12,TCS.NS,Tata Consultancy,IT,3489.8,3499.96,3454.65,3478.03,855439,0.004070521055564269,0.08688437499999968
2022-12-13,TCS.NS,Tata Consultancy,IT,3590.85,3613.61,3578.09,3583.12,4706330,0.030215380545883574,0.11972499999999942
2022-12-14,TCS.NS,Tata Consultancy,IT,3569.43,3622.71,3556.74,3562.77,2181063,-0.005679407890330168,0.11336562499999947
2022-12-15,TCS.NS,Tata Consultancy,IT,3639.7,3631.46,3599.52,3625.45,3480858,0.017593052596715397,0.13295312499999934
2022-12-16,TCS.NS,Tata Consultancy,IT,3670.59,3690.47,3648.28,3663.65,788988,0.010536623039898663,0.1448906249999995
2022-12-19,TCS.NS,Tata Consultancy,IT,3677.32,3687.64,3659.61,3685.29,4586679,0.005906677766708057,0.1516531249999995
2022-12-20,TCS.NS,Tata Consultancy,IT,3722.14,3749.56,3694.37,3714.94,2949711,0.008045499811412338,0.16091874999999933
2022-12-21,TCS.NS,Tata Consultancy,IT,3702.5,3712.73,3707.11,3709.71,4749012,-0.0014078289285964773,0.15928437499999926
2022-12-22,TCS.NS,Tata Consultancy,IT,3722.77,3726.16,3638.66,3713.14,3054293,0.0009246005752470143,0.1603562499999991
2022-12-23,TCS.NS,Tata Consultancy,IT,3682.03,3680.28,3672.58,3677.62,2124438,-0.009566027674690392,0.1492562499999992
2022-12-26,TCS.NS,Tata Consultancy,IT,3665.91,3689.26,3605.81,3681.47,3009180,0.00104687270571735,0.15045937499999917
2022-12-27,TCS.NS,Tata Consultancy,IT,3644.26,3657.96,3625.06,3643.79,4356397,-0.010235041980513171,0.1386843749999993
2022-12-28,TCS.NS,Tata Consultancy,IT,3705.03,3762.45,3690.55,3710.85,2507708,0.018403914605397143,0.15964062499999931
2022-12-29,TCS.NS,Tata Consultancy,IT,3592.27,3624.18,3565.95,3598.44,1803027,-0.03029225110149958,0.12451249999999936
2022-12-30,TCS.NS,Tata Consultancy,IT,3634.39,3668.59,3606.54,3630.68,939844,0.008959437978679485,0.1345874999999992
2023-01-02,TCS.NS,Tata Consultancy,IT,3647.27,3693.18,3649.12,3653.76,787249,0.006356935890797333,0.14179999999999926
2023-01-03,TCS.NS,Tata Consultancy,IT,3681.21,3691.95,3641.93,3671.04,1897955,0.004729374671571085,0.1471999999999991
2023-01-04,TCS.NS,Tata Consultancy,IT,3723.79,3745.38,3723.12,3739.84,1270802,0.01874128312412826,0.16869999999999896
2023-01-05,TCS.NS,Tata Consultancy,IT,3727.67,3764.89,3702.74,3721.7,4958795,-0.004850474886626266,0.16303124999999885
2023-01-06,TCS.NS,Tata Consultancy,IT,3751.49,3762.19,3723.02,3739.93,3347534,0.0048982991643604645,0.168728124999999
2023-01-09,TCS.NS,Tata Consultancy,IT,3631.76,3665.71,3625.28,3625.5,4479810,-0.03059682935242103,0.13296874999999897
2023-01-10,TCS.NS,Tata Consultancy,IT,3599.38,3615.94,3597.52,3599.48,4842486,-0.007176941111570856,0.12483749999999882
2023-01-11,TCS.NS,Tata Consultancy,IT,3672.47,3657.03,3610.11,3656.0,3519579,0.015702268105393102,0.14249999999999896
2023-01-12,TCS.NS,Tata Consultancy,IT,3561.83,3587.01,3551.72,3568.97,1207161,-0.02380470459518602,0.11530312499999895
2023-01-13,TCS.NS,Tata Consultancy,IT,3563.09,3588.12,3523.31,3580.31,4819230,0.0031773873134266495,0.11884687499999913
2023-01-16,TCS.NS,Tata Consultancy,IT,3535.31,3563.93,3515.1,3537.72,581147,-0.011895617977214279,0.10553749999999917
2023-01-17,TCS.NS,Tata Consultancy,IT,3515.22,3557.24,3511.96,3531.71,2092063,-0.0016988342774442167,0.10365937499999922
2023-01-18,TCS.NS,Tata Consultancy,IT,3509.36,3499.68,3460.39,3493.5,4533743,-0.01081912161530818,0.09171874999999918
2023-01-19,TCS.NS,Tata Consultancy,IT,3406.21,3434.18,3390.44,3416.12,2717939,-0.022149706597967667,0.06753749999999914
2023-01-20,TCS.NS,Tata Consultancy,IT,3450.83,3451.89,3431.94,3440.88,988633,0.007247988946524231,0.07527499999999931
2023-01-23,TCS.NS,Tata Consultancy,IT,3448.29,3453.59,3435.77,3438.84,3396355,-0.0005928715909883087,0.07463749999999947
2023-01-24,TCS.NS,Tata Consultancy,IT,3467.98,3487.24,3451.15,3477.8,3771335,0.011329401775017178,0.08681249999999952
2023-01-25,TCS.NS,Tata Consultancy,IT,3532.85,3549.76,3501.85,3528.57,3532954,0.01459830927597916,0.10267812499999951
2023-01-26,TCS.NS,Tata Consultancy,IT,3591.15,3607.48,3600.48,3607.45,667071,0.022354664920916978,0.12732812499999957
2023-01-27,TCS.NS,Tata Consultancy,IT,3616.61,3649.25,3583.85,3617.2,2275823,0.002702740162718875,0.13037499999999969
2023-01-30,TCS.NS,Tata Consultancy,IT,3682.93,3704.89,3678.89,3700.89,3165880,0.023136680305208435,0.15652812499999968
2023-01-31,TCS.NS,Tata Consultancy,IT,3652.31,3645.03,3594.5,3637.0,2914551,-0.01726341501638795,0.1365624999999997
2023-02-01,TCS.NS,Tata Consultancy,IT,3715.2,3707.07,3690.42,3697.59,572219,0.01665933461644209,0.15549687499999965
2023-02-02,TCS.NS,Tata Consultancy,IT,3718.92,3731.79,3722.36,3729.28,3307501,0.00857044723725453,0.16539999999999955
2023-02-03,TCS.NS,Tata Consultancy,IT,3735.11,3803.99,3730.03,3746.04,2346252,0.004494165093529956,0.17063749999999933
2023-02-06,TCS.NS,Tata Consultancy,IT,3786.74,3798.21,3684.56,3777.16,4264610,0.008307439322591259,0.18036249999999932
2023-02-07,TCS.NS,Tata Consultancy,IT,3703.81,3725.07,3701.57,3712.97,3292063,-0.016994249647883652,0.16030312499999932
2023-02-08,TCS.NS,Tata Consultancy,IT,3648.46,3634.57,3623.08,3634.1,866042,-0.02124175525253369,0.13565624999999937
2023-02-09,TCS.NS,Tata Consultancy,IT,3749.81,3778.88,3726.44,3747.04,2764381,0.03107784595910945,0.17094999999999927
2023-02-10,TCS.NS,Tata Consultancy,IT,3731.2,3773.04,3725.41,3736.78,1837900,-0.0027381613220034406,0.16774374999999941
2023-02-13,TCS.NS,Tata Consultancy,IT,3737.99,3749.4,3712.63,3725.59,1365048,-0.0029945568109441822,0.16424687499999946
2023-02-14,TCS.NS,Tata Consultancy,IT,3652.55,3677.64,3610.7,3652.79,1776137,-0.019540529151087505,0.1414968749999994
2023-02-15,TCS.NS,Tata Consultancy,IT,3571.1,3579.67,3511.64,3556.46,3159245,-0.026371622786965587,0.11139374999999951
2023-02-16,TCS.NS,Tata Consultancy,IT,3567.07,3583.62,3544.85,3551.87,3003821,-0.0012906092012844317,0.10995937499999942
2023-02-17,TCS.NS,Tata Consultancy,IT,3519.28,3584.13,3527.08,3531.1,1738669,-0.00584762392767757,0.10346874999999933
2023-02-20,TCS.NS,Tata Consultancy,IT,3514.69,3536.47,3515.14,3532.27,2691951,0.0003313415083119331,0.10383437499999948
2023-02-21,TCS.NS,Tata Consultancy,IT,3555.99,3551.32,3534.06,3538.87,1424914,0.0018684868370764107,0.10589687499999934
2023-02-22,TCS.NS,Tata Consultancy,IT,3713.53,3750.3,3671.23,3698.51,1105750,0.04511044485951743,0.15578437499999942
2023-02-23,TCS.NS,Tata Consultancy,IT,3660.73,3683.97,3642.73,3677.08,679340,-0.005794225242056972,0.14908749999999937
2023-02-24,TCS.NS,Tata Consultancy,IT,3795.35,3811.64,3782.69,3782.75,4736343,0.028737476475899415,0.18210937499999935
2023-02-27,TCS.NS,Tata Consultancy,IT,3894.05,3941.99,3843.71,3895.69,3354414,0.029856585817196413,0.21740312499999925
2023-02-28,TCS.NS,Tata Consultancy,IT,3940.19,4002.1,3943.1,3949.71,1596376,0.01386660642915638,0.2342843749999992
2023-03-01,TCS.NS,Tata Consultancy,IT,3945.11,3961.98,3915.28,3930.23,2900057,-0.004932007666385685,0.2281968749999992
2023-03-02,TCS.NS,Tata Consultancy,IT,3819.54,3848.77,3771.06,3831.16,3296175,-0.025207176170351397,0.19723749999999907
2023-03-03,TCS.NS,Tata Consultancy,IT,3878.71,3864.02,3848.81,3861.44,3555068,0.007903611438833114,0.206699999999999
2023-03-06,TCS.NS,Tata Consultancy,IT,3917.98,3931.73,3882.96,3929.55,741324,0.0176384975553161,0.22798437499999902
2023-03-07,TCS.NS,Tata Consultancy,IT,4055.02,4092.0,4003.53,4050.41,4159248,0.03075670242139683,0.2657531249999989
2023-03-08,TCS.NS,Tata Consultancy,IT,3967.3,4018.43,3938.26,3978.32,3967766,-0.01779819820709505,0.24322499999999891
2023-03-09,TCS.NS,Tata Consultancy,IT,3959.9,3968.41,3932.67,3958.09,733229,-0.005085061030786875,0.23690312499999888
2023-03-10,TCS.NS,Tata Consultancy,IT,3895.23,3938.49,3839.88,3888.08,1337876,-0.01768782417782322,0.2150249999999989
2023-03-13,TCS.NS,Tata Consultancy,IT,3829.12,3879.66,3810.28,3841.02,3548925,-0.012103660418509854,0.200318749999999
2023-03-14,TCS.NS,Tata Consultancy,IT,3885.08,3889.9,3869.48,3884.27,1588894,0.01126002988789443,0.21383437499999913
2023-03-15,TCS.NS,Tata Consultancy,IT,3832.87,3840.48,3805.01,3834.05,3289530,-0.012929070327242886,0.1981406249999993
2023-03-16,TCS.NS,Tata Consultancy,IT,3758.29,3776.31,3746.86,3774.48,624078,-0.01553709523871627,0.17952499999999927
2023-03-17,TCS.NS,Tata Consultancy,IT,3838.17,3846.4,3780.88,3825.99,539759,0.013646912952247625,0.19562187499999917
2023-03-20,TCS.NS,Tata Consultancy,IT,3848.02,3860.33,3827.46,3854.35,3450161,0.007412460565762169,0.20448437499999939
2023-03-21,TCS.NS,Tata Consultancy,IT,3878.83,3941.74,3853.53,3875.94,1532203,0.00560146328174671,0.21123124999999954
2023-03-22,TCS.NS,Tata Consultancy,IT,3828.24,3828.9,3776.83,3827.68,1391111,-0.012451173134775062,0.1961499999999996
